dominant_biome,air,andesite,cave_air,clay,deepslate,diamond_ore,diorite,dirt,granite,grass_block,gravel,kelp_plant,lava,moss_block,sand,seagrass,short_grass,stone,tall_seagrass,tuff,water
cold_ocean,66539,1024,3,967,13113,8,771,248,1103,0,765,228,0,179,0,12,34,6963,8,1359,3889
cold_ocean,66079,583,43,1165,14365,0,511,108,695,0,513,22,0,6,0,23,0,7464,30,827,4736
cold_ocean,68074,1145,40,1236,11455,0,1109,219,774,0,722,0,0,15,24,33,0,7044,26,996,4350
cold_ocean,67445,925,26,1004,13404,0,796,283,668,0,449,18,52,138,0,9,0,6173,14,1338,4527
cold_ocean,67285,1224,0,1269,13815,0,736,348,851,0,576,297,0,78,0,3,36,5274,12,828,4585
deep_cold_ocean,66643,912,0,1171,12699,0,916,97,115,0,680,0,0,92,0,5,4,7015,40,857,6021
deep_cold_ocean,66979,75,0,840,13223,0,1266,299,595,0,375,0,0,394,0,0,40,7433,0,539,5103
deep_cold_ocean,66498,993,0,1375,12698,0,990,5,695,0,770,0,1,138,0,1,9,6519,44,1270,5197
deep_cold_ocean,66624,595,0,1110,13307,0,297,194,669,0,389,0,22,26,0,5,0,6367,82,955,6334
deep_cold_ocean,66760,430,0,712,13215,6,240,67,320,0,624,0,235,87,0,6,25,6258,66,641,6859
deep_cold_ocean,66208,401,0,798,13901,0,542,35,378,0,699,0,1,8,17,7,0,6208,62,868,7097
deep_cold_ocean,66064,592,0,702,13565,2,180,82,791,0,776,0,0,50,0,6,2,6327,56,1443,6572
deep_cold_ocean,66002,407,0,1474,13308,0,980,181,322,0,672,0,0,67,0,5,11,6171,40,777,6705
deep_cold_ocean,66184,930,0,941,12598,0,387,115,562,0,789,56,0,56,1,13,3,6285,52,1335,6503
deep_cold_ocean,66330,955,0,643,12973,0,1301,6,798,0,1026,225,0,238,0,13,25,5324,68,1257,5943
deep_cold_ocean,66183,1325,0,388,13487,0,883,206,668,0,615,234,21,72,2,10,0,6325,62,1284,5467
deep_cold_ocean,65806,673,0,909,13689,0,254,376,973,0,587,360,0,9,4,11,0,6690,76,1507,5253
deep_cold_ocean,66465,458,0,544,14013,0,486,9,301,0,502,302,44,196,0,4,7,4455,54,958,8397
deep_cold_ocean,66242,21,0,781,13813,0,74,8,214,0,647,0,141,107,0,10,9,5644,62,955,8468
deep_cold_ocean,65999,563,0,1032,13293,0,190,177,817,0,449,0,84,86,0,10,12,6635,64,1127,6776
deep_cold_ocean,66513,805,0,490,12508,0,1054,138,729,0,362,0,234,77,0,4,4,5801,54,1793,6751
deep_cold_ocean,67127,530,0,877,11851,0,682,115,843,0,374,0,186,463,0,2,93,5400,48,1124,7403
deep_cold_ocean,66579,450,0,936,12630,5,441,79,878,0,665,0,0,263,0,4,64,6642,46,1269,6277
cold_ocean,66339,521,0,479,12703,0,712,265,904,0,636,143,62,82,0,15,28,6894,14,1479,6007
cold_ocean,65921,242,0,760,13776,0,540,45,446,0,701,258,0,63,26,22,9,5450,36,1189,7731
cold_ocean,66349,500,0,1027,12322,0,951,44,791,0,505,45,0,79,1,15,0,2680,10,1091,10970
cold_ocean,66110,1339,0,638,13799,0,547,49,359,0,439,0,0,17,0,29,1,5182,14,1416,7328
cold_ocean,66089,908,0,316,14599,0,358,399,661,0,507,0,0,0,0,10,0,6926,12,1454,4986
cold_ocean,65906,1636,193,651,14226,0,778,130,614,0,888,0,81,0,0,15,0,7077,14,1300,3694
cold_ocean,65792,1302,0,216,15062,0,541,967,152,0,604,0,0,0,193,20,0,8958,12,1090,2281
cold_ocean,66282,1131,0,239,14034,0,608,656,331,0,528,0,0,0,92,26,0,7640,40,1445,2241
cold_ocean,65793,1039,64,97,15273,0,124,140,702,0,607,0,50,0,0,9,0,8657,10,967,3611
cold_ocean,65792,747,0,337,13951,0,1548,118,1137,0,356,0,0,0,0,20,0,8007,14,1427,3782
cold_ocean,66252,804,0,424,13978,4,796,355,939,0,680,0,0,42,13,11,17,8151,2,1079,3581
cold_ocean,67829,862,151,219,12265,0,911,476,807,0,817,0,0,71,19,24,4,8920,20,768,2970
cold_ocean,68225,786,152,0,12411,0,962,382,1016,0,715,0,0,15,8,21,0,8253,10,995,3288
cold_ocean,65792,1074,115,100,13831,0,766,267,596,0,794,0,0,0,0,15,0,7970,26,1280,4583
cold_ocean,65865,866,0,0,15178,0,720,226,1193,0,577,0,0,0,0,12,0,8331,12,768,3316
cold_ocean,65946,662,0,0,14974,0,457,348,1067,0,1000,49,0,0,0,35,0,8702,18,1044,2816
cold_ocean,66572,674,0,0,13569,0,995,279,1122,0,770,320,2,0,30,15,0,8424,24,1408,2776
cold_ocean,66158,583,0,0,14620,6,600,463,1457,0,579,89,0,0,40,29,0,8096,16,1350,3049
cold_ocean,66026,1060,0,0,14719,0,1015,457,1310,0,611,0,0,0,60,21,0,7809,22,1059,3013
cold_ocean,66215,609,0,0,14509,0,1152,216,867,0,617,0,0,0,8,13,0,7639,14,822,4569
cold_ocean,66227,1049,0,0,14116,8,616,465,1262,0,667,0,0,0,41,20,0,7719,14,1598,3391
cold_ocean,65793,1505,0,9,14781,0,589,689,1900,1,696,0,0,0,144,25,0,7295,20,1032,2539
cold_ocean,65977,517,62,23,14634,0,716,1449,1299,36,493,23,0,0,27,24,2,9847,22,1064,809
cold_ocean,67444,1691,0,3,13419,0,890,1356,862,0,222,35,0,0,83,16,0,8644,16,1214,1299
cold_ocean,66239,904,0,0,14587,0,945,795,760,0,592,0,272,0,565,17,0,7898,12,227,3151
river,66148,1067,8,5,14743,0,1422,477,598,0,465,0,19,0,223,10,0,8089,4,1238,2538
taiga,65695,1161,0,0,14107,0,1369,649,696,143,412,0,5,0,330,0,1,10677,0,985,548
forest,65307,1218,25,0,14039,0,1165,1103,1359,247,674,0,0,0,0,0,6,9837,0,1312,64
forest,66327,1323,0,0,13069,0,1579,685,759,252,576,0,147,0,0,0,7,10720,0,1203,56
forest,66964,919,119,0,12568,0,821,874,1501,251,251,0,20,0,0,0,2,11087,0,1203,1
forest,64598,1166,0,0,13719,0,506,862,1481,249,690,0,0,0,0,0,6,11973,0,1103,0
taiga,64081,844,0,0,14873,0,1097,1163,1159,250,634,0,0,0,0,0,1,11383,0,1043,1
taiga,64461,794,0,0,14705,0,1119,1181,241,249,687,0,0,0,0,0,1,10698,0,1052,17
taiga,63358,1245,0,0,13975,0,1213,1164,1468,251,623,0,0,0,0,0,1,11286,0,1064,879
taiga,62601,1700,27,0,14311,0,1443,918,684,250,279,0,11,0,0,0,3,12157,0,1109,1165
taiga,63238,1072,295,40,14370,0,1349,1178,1460,248,460,0,65,0,0,0,2,10928,0,1447,568
taiga,65031,1233,100,219,15131,0,1124,623,96,218,468,0,0,0,50,0,0,10915,0,841,522
beach,66098,1361,19,249,14009,0,1288,377,607,37,628,0,0,51,489,0,0,9059,0,1417,1039
beach,67721,908,0,202,13136,0,729,314,966,0,571,0,0,88,136,0,12,8154,0,937,3142
beach,70460,851,0,969,11318,0,404,349,374,0,512,0,120,209,4,9,48,7161,6,530,3935
cold_ocean,70109,477,0,868,10576,0,944,191,40,14,821,0,482,152,0,18,57,6607,34,1563,4277
cold_ocean,66407,1119,184,457,14345,0,986,412,405,0,420,293,100,6,0,9,0,7418,10,973,3558
cold_ocean,65807,511,383,761,13755,0,881,313,1116,0,935,494,0,0,0,8,0,7438,10,1354,3308
cold_ocean,66156,720,210,540,13999,0,217,179,1167,0,603,368,0,0,0,25,0,7902,24,1170,3840
cold_ocean,66319,149,149,723,14590,0,313,120,1531,0,808,354,0,0,0,10,0,7700,16,324,3993
cold_ocean,66933,939,225,837,14512,0,663,148,1161,0,507,28,1,110,0,24,21,6220,16,488,4363
cold_ocean,71136,38,291,817,9735,0,518,92,685,0,436,0,0,281,0,48,43,8152,40,423,4404
ocean,67572,1452,187,929,12690,0,77,84,835,0,818,0,0,195,0,34,14,6846,30,1096,4298
ocean,66415,248,55,641,14713,0,609,41,1303,14,504,223,0,137,0,26,60,6687,20,1151,4294
cold_ocean,66098,1017,0,1033,14403,0,726,86,804,8,684,257,90,11,0,16,1,5421,48,1023,5537
deep_cold_ocean,67087,962,0,1212,13601,0,435,7,538,0,776,332,0,0,0,4,0,5368,48,747,6135
deep_cold_ocean,66043,926,0,1097,14623,0,465,201,696,0,704,0,0,0,0,6,0,4583,64,650,7237
deep_cold_ocean,65825,988,0,616,15155,0,636,170,513,0,456,0,0,13,0,3,0,5039,40,595,7191
deep_cold_ocean,65792,1059,0,1006,13799,0,545,168,339,0,707,0,0,0,0,8,0,5775,60,948,7062
deep_cold_ocean,65792,70,0,841,13103,0,1085,147,989,0,396,0,0,0,1,6,0,5525,66,1792,7292
deep_cold_ocean,66239,337,0,787,12681,0,793,100,713,0,436,0,0,0,24,5,0,5254,62,1170,7365
deep_cold_ocean,65792,309,0,510,14720,0,501,139,548,0,599,0,0,0,0,7,0,6199,56,650,7234
deep_cold_ocean,65967,715,0,919,13516,0,1342,263,309,0,572,0,0,40,0,1,5,4872,34,1477,7182
deep_cold_ocean,65996,884,0,1158,13414,0,595,51,911,0,553,0,0,50,0,5,14,5294,26,1141,7198
deep_cold_ocean,66079,1201,0,1368,12702,0,715,67,4,0,677,83,0,35,0,10,14,5372,54,1332,6920
deep_cold_ocean,68164,1048,0,772,11779,0,1147,9,654,0,750,0,0,359,0,3,51,5315,34,524,6489
deep_cold_ocean,68183,1415,0,933,10770,0,1227,35,506,0,535,2,2,255,0,5,31,6324,50,978,5856
deep_cold_ocean,65797,1399,0,612,14134,0,325,219,833,0,378,315,87,0,0,7,0,6122,40,1088,5783
deep_cold_ocean,66176,672,0,237,13829,0,785,188,491,0,579,333,43,148,0,10,0,6344,52,1254,6040
deep_cold_ocean,66087,181,0,752,14143,0,918,229,62,0,417,0,7,0,0,8,0,6692,42,1153,6518
deep_cold_ocean,65899,597,0,508,14372,0,859,144,329,0,459,0,285,2,23,7,0,6232,56,1105,6430
deep_cold_ocean,65986,423,0,1183,13337,0,731,413,774,0,617,170,0,94,0,7,0,6002,56,1387,6121
deep_cold_ocean,66259,496,71,539,13786,0,729,60,315,0,450,166,62,103,0,2,8,6683,12,1206,6239
deep_cold_ocean,66744,640,0,811,12970,0,623,140,969,0,595,0,511,172,0,8,19,5908,72,567,6462
deep_cold_ocean,66533,183,0,837,13159,0,1218,200,955,0,342,0,93,83,0,6,11,5678,56,1149,6726
deep_cold_ocean,67804,1039,0,682,11979,0,903,179,902,0,483,0,111,331,0,6,60,5886,80,801,5906
cold_ocean,66621,698,0,483,13761,0,250,272,908,0,608,254,0,166,0,21,12,7769,16,514,4668
cold_ocean,65943,519,0,445,14431,3,248,165,534,0,506,309,0,45,0,15,3,4190,14,1178,8694
cold_ocean,66165,941,0,769,14336,0,690,250,226,0,419,155,0,113,0,27,4,4067,16,466,8640
cold_ocean,68580,1432,0,709,12231,0,642,33,1037,0,757,235,0,233,0,23,27,4525,20,839,5816
cold_ocean,68738,673,0,561,12755,0,804,315,791,0,685,172,0,157,1,22,18,5717,10,816,4977
cold_ocean,68208,839,0,538,14494,0,657,286,759,0,729,0,0,42,30,16,0,5760,8,597,4320
cold_ocean,67029,899,0,640,14849,0,1129,902,839,0,473,0,0,2,273,32,1,7079,26,654,2444
cold_ocean,65967,706,0,383,14875,0,1007,416,623,0,529,0,0,0,204,14,0,8946,22,973,2546
cold_ocean,66147,769,4,403,14864,0,911,364,669,0,591,0,0,0,20,22,0,8158,14,1166,3084
cold_ocean,65792,307,54,119,15114,0,1110,207,1126,0,666,12,0,0,6,8,0,7964,20,965,3750
cold_ocean,66116,1116,186,302,13967,0,629,262,1301,0,589,25,0,95,3,14,0,7881,18,1003,3656
cold_ocean,65879,691,944,166,14350,0,1061,371,536,0,644,27,1,2,63,52,0,9175,22,888,2222
cold_ocean,67871,845,316,368,12167,0,974,492,963,0,776,77,0,0,2,9,0,8783,24,1023,2497
cold_ocean,65948,1305,248,270,14338,0,848,236,514,0,974,212,0,5,0,29,0,7915,14,1057,3300
cold_ocean,65902,1354,16,182,14477,1,883,82,1063,0,599,376,0,4,0,19,0,7635,10,1141,3408
cold_ocean,65921,1102,112,144,13972,2,1070,168,844,0,464,180,0,0,0,16,0,7436,12,1876,3858
cold_ocean,66034,992,31,0,14558,0,1183,105,1032,0,995,43,0,0,7,24,0,6916,18,1319,3744
cold_ocean,65980,1048,0,0,13568,4,548,126,692,0,865,364,0,0,11,21,0,8364,10,1008,3188
cold_ocean,67241,669,0,0,11852,0,1392,407,679,0,818,422,1,0,30,17,0,7320,8,589,3404
cold_ocean,66017,845,0,0,14579,1,940,536,791,0,949,0,0,0,0,15,0,7149,30,1317,4118
cold_ocean,66267,1053,0,0,14025,0,1465,208,924,0,470,0,0,0,0,24,0,7481,10,1274,4015
cold_ocean,66778,382,0,0,13401,0,839,457,977,0,513,0,0,0,0,24,0,8294,16,1356,4192
cold_ocean,67410,772,0,0,12609,0,1528,353,544,0,484,0,0,0,2,14,0,8006,26,985,4526
cold_ocean,67404,983,0,13,13921,0,856,993,639,154,227,0,34,0,138,10,1,10910,0,634,318
cold_ocean,67270,1012,218,0,13021,2,973,669,579,128,814,0,124,0,434,1,0,10723,0,1054,157
beach,66140,942,44,0,14763,0,1292,532,1078,2,318,30,2,0,615,0,0,9997,0,591,506
beach,65998,1290,24,3,13843,0,1616,743,1052,1,589,0,256,0,674,7,0,7696,4,1479,1315
river,66892,1179,36,4,12868,1,1056,1029,763,0,387,0,82,0,171,25,0,7866,20,1134,3620
forest,65961,1198,0,12,14651,0,761,705,1210,124,618,0,0,0,75,8,3,10151,10,499,987
forest,66137,882,18,0,13258,0,1362,954,1356,250,567,0,29,0,0,0,11,10242,0,1333,288
forest,67463,2212,212,0,12673,0,973,649,821,249,336,0,4,0,0,0,3,9851,0,1073,128
forest,66300,1318,125,0,12713,0,1205,743,892,279,433,0,196,0,0,0,3,10885,0,1230,22
forest,64982,1270,0,0,13345,0,1133,614,1396,248,733,0,167,0,0,0,6,11773,0,791,0
forest,64646,722,208,0,14231,0,922,774,939,249,543,0,0,0,0,0,12,12170,0,1168,0
forest,64006,1964,98,0,15447,0,1261,631,812,249,402,0,0,0,0,0,9,11256,0,549,0
forest,64273,1628,0,0,13892,0,1158,934,1250,251,184,0,0,0,0,0,5,10906,0,2124,1
taiga,62913,1419,0,0,15093,0,1490,1046,714,250,554,0,0,0,0,0,3,12102,0,1122,11
taiga,62333,751,0,0,14513,0,1135,764,1405,248,817,0,0,0,0,0,1,13127,0,1318,163
taiga,61556,1436,0,0,14384,1,723,864,882,249,374,0,0,0,0,0,1,13538,0,1693,1003
taiga,62747,1101,0,11,15121,0,1084,810,1447,250,417,0,0,12,0,0,3,12148,0,878,768
taiga,63332,782,78,238,15067,0,951,744,827,252,509,0,0,0,0,0,2,12755,0,970,122
taiga,64901,1271,0,206,14138,0,1104,723,1402,152,212,0,210,0,367,0,0,10667,0,1353,63
beach,67866,1162,0,344,11888,0,886,162,724,0,138,0,173,136,956,0,24,8766,0,1251,2140
beach,73122,345,0,883,8960,0,1078,345,374,0,457,0,52,212,240,3,22,6405,0,400,3938
cold_ocean,71153,209,223,906,10521,0,1054,106,860,0,421,0,496,315,0,8,21,5708,2,698,4387
cold_ocean,66761,961,216,375,12504,4,698,5,1060,0,624,288,308,193,0,12,16,8482,4,1587,2986
cold_ocean,66781,1264,346,706,14109,0,768,262,816,120,581,385,0,91,0,19,0,5733,16,998,4087
cold_ocean,66132,801,440,537,13613,0,650,234,848,34,1209,320,0,19,0,20,0,7563,10,653,4050
cold_ocean,65793,1092,380,878,14152,0,1140,15,1795,0,493,212,0,0,0,20,0,6106,10,1144,3937
cold_ocean,65807,1193,612,771,13725,0,1137,173,793,0,521,30,0,8,0,24,2,6843,16,1346,4072
ocean,66766,580,205,259,13154,4,496,102,665,0,666,0,0,93,0,23,33,8153,32,1512,4417
ocean,66048,647,286,859,13590,0,627,92,599,0,626,79,1,76,0,39,0,7883,42,1401,4249
ocean,65807,284,178,1030,13668,0,1088,182,1334,0,551,298,0,0,0,19,0,7173,16,1285,4216
ocean,65835,847,0,551,15022,0,465,82,851,0,711,0,0,8,0,49,3,7407,34,774,4602
ocean,65807,564,0,1167,14108,0,538,277,575,4,437,10,0,5,4,32,2,6073,34,1142,6490
ocean,65799,856,0,1093,14288,0,403,113,999,1,588,162,73,0,0,28,0,6613,30,1116,5038
deep_cold_ocean,66493,632,0,850,13936,0,979,190,629,0,785,280,88,0,0,6,0,5007,46,862,6437
deep_cold_ocean,66714,818,0,949,13844,0,1086,40,667,0,471,0,0,0,0,17,0,3982,68,1218,7321
deep_cold_ocean,65816,1348,0,899,13687,1,656,196,1126,0,375,0,0,0,0,7,0,4434,48,1490,7231
deep_cold_ocean,65792,573,0,1656,13206,0,312,156,488,0,694,0,0,0,0,2,0,5626,88,1482,7167
deep_cold_ocean,65792,1367,0,1164,13702,0,861,87,617,0,650,0,0,0,0,5,0,4467,46,910,7422
deep_cold_ocean,66003,431,0,685,12304,0,534,4,354,0,699,0,0,0,0,13,0,5522,70,933,8357
deep_cold_ocean,65971,371,0,745,13490,1,620,0,801,0,662,0,3,92,0,8,25,5638,36,923,7866
deep_cold_ocean,66074,675,0,1096,13076,1,639,284,582,0,742,0,60,41,0,5,5,5372,52,782,7846
deep_cold_ocean,65925,491,0,623,14227,0,16,59,535,0,534,118,0,39,0,11,18,5862,58,1359,7483
deep_cold_ocean,65799,266,0,480,14538,0,831,226,236,0,711,255,0,0,31,5,0,5303,72,1151,7269
deep_cold_ocean,68574,370,0,768,10786,0,440,321,859,0,573,0,0,586,0,9,74,5282,46,703,7638
deep_cold_ocean,69308,1468,41,499,9531,0,799,147,438,0,415,0,65,773,0,10,78,4961,76,662,7556
deep_cold_ocean,66019,864,89,889,13408,0,242,68,1119,0,662,0,450,97,0,3,0,6037,34,1084,6072
deep_cold_ocean,65932,556,93,624,13834,0,1167,171,707,0,603,225,49,34,0,7,0,5331,38,1161,6695
deep_cold_ocean,65792,993,74,645,14317,0,423,262,573,0,372,0,0,0,16,5,0,6169,32,999,6590
deep_cold_ocean,65905,579,0,440,14153,0,426,94,547,0,406,0,597,0,12,5,0,6706,62,678,6655
deep_cold_ocean,66133,1130,0,559,12864,0,1201,396,464,0,532,79,113,83,0,4,1,5511,30,1529,6624
deep_cold_ocean,66715,416,0,650,12887,0,453,59,725,0,822,57,86,142,2,8,23,6395,58,1174,6531
deep_cold_ocean,65825,1016,27,889,14202,3,828,286,139,0,723,327,137,0,11,10,0,5240,62,856,6643
deep_cold_ocean,66003,667,141,568,13911,0,672,55,1153,0,641,304,82,0,7,6,0,5449,36,1283,6230
deep_cold_ocean,66357,375,140,411,13470,0,581,87,757,0,537,22,387,68,9,6,20,5868,26,1402,6705
deep_cold_ocean,66076,76,53,763,13342,0,936,207,1053,0,669,0,0,7,0,11,3,6124,62,1239,6591
deep_cold_ocean,66494,940,0,653,13280,0,982,295,1155,0,326,0,3,99,67,13,14,5888,64,1325,5624
cold_ocean,66324,722,0,819,13360,0,911,361,341,0,624,298,1,76,0,24,2,8273,12,1260,3783
cold_ocean,66229,1181,0,971,13053,0,725,295,5,0,728,329,0,68,0,16,8,6583,10,1408,5503
cold_ocean,66480,1163,0,773,13283,0,1135,133,596,0,438,204,0,77,0,8,25,5553,12,1101,6141
cold_ocean,66392,1189,0,261,14608,4,356,82,868,0,381,262,0,15,3,18,3,8017,14,828,3905
cold_ocean,68048,1053,0,635,12040,0,881,135,598,0,795,240,0,366,0,9,51,7296,8,924,3972
cold_ocean,68617,727,0,468,12106,0,1124,170,461,0,791,0,74,172,0,27,42,7112,30,1652,3533
cold_ocean,68884,744,0,309,13682,1,749,636,1150,0,534,0,154,89,59,39,34,6448,12,1096,2640
cold_ocean,68496,1119,15,1107,12254,0,901,306,938,0,426,0,1,72,14,20,33,7425,6,1416,2501
cold_ocean,67621,1198,169,526,13236,0,898,364,985,0,508,0,57,42,45,16,3,7492,8,1172,2892
cold_ocean,65792,898,299,340,14714,0,873,323,703,0,519,198,35,0,0,12,0,8077,12,937,3353
cold_ocean,65811,1290,244,386,13687,2,940,197,936,0,512,355,23,0,0,23,0,7565,22,1655,3417
cold_ocean,66159,1353,470,368,13840,13,723,285,856,0,639,305,1,0,0,12,0,7442,16,1212,3325
cold_ocean,67555,757,178,451,12988,0,896,135,211,0,861,91,0,13,0,24,0,8926,28,433,3584
cold_ocean,68370,1260,296,19,12196,0,1612,0,37,0,961,8,2,146,0,10,0,7926,6,464,3815
cold_ocean,68772,930,192,92,11952,0,817,343,964,1,613,0,0,26,20,21,0,7319,12,1276,3807
cold_ocean,67907,639,0,198,12850,0,1165,323,913,10,473,0,16,22,0,23,0,7536,4,1278,3838
cold_ocean,66542,401,0,11,14185,1,973,14,1483,2,1048,270,0,31,0,18,0,7607,10,914,3650
cold_ocean,66437,814,0,75,15048,0,530,115,739,0,677,176,0,0,0,22,0,7583,26,799,4217
cold_ocean,66783,669,111,156,13106,0,458,430,495,0,396,55,0,50,0,19,20,8364,8,1831,4111
cold_ocean,66756,545,0,56,13912,0,1190,128,515,0,783,116,0,0,0,13,0,7682,4,1178,4337
cold_ocean,68523,906,0,0,11778,0,1046,149,675,0,879,63,0,0,8,16,0,6778,14,714,5705
cold_ocean,67964,982,0,0,11823,0,1569,83,786,0,645,0,0,0,20,12,0,6781,16,1687,4936
cold_ocean,66307,1353,0,0,14414,4,1176,0,681,0,536,0,0,0,0,17,0,7396,18,1099,4204
cold_ocean,65948,1180,0,0,15010,0,879,293,441,0,497,0,0,0,0,14,0,8387,16,1161,3477
cold_ocean,66688,359,0,0,14410,0,816,561,1061,0,820,0,0,0,36,20,0,8349,32,779,3260
cold_ocean,66903,1431,0,0,12883,0,1159,1012,1183,0,470,0,3,0,367,18,0,8757,20,1113,1288
cold_ocean,66025,942,39,5,15317,0,1016,1003,1517,0,733,46,0,0,330,13,0,8303,10,793,1066
beach,65271,747,254,4,14763,0,1447,288,873,0,501,9,0,0,740,0,0,9989,0,1173,406
beach,66071,1231,331,0,14930,0,792,347,978,1,654,0,93,0,632,2,0,8291,4,976,1369
river,66324,1298,492,0,13168,0,810,522,633,0,520,0,228,0,340,25,0,7278,30,1322,3240
river,67060,1240,23,10,12310,1,1593,559,1089,14,560,0,0,0,143,18,1,7479,20,1259,3808
forest,67786,1173,73,6,12189,0,1296,589,521,96,362,0,170,0,138,1,3,9740,2,1160,1654
forest,68033,877,380,0,13166,0,421,733,1472,246,510,0,90,0,0,0,3,9476,0,797,479
forest,66217,1051,407,0,12409,0,753,1031,1296,251,447,0,181,0,0,0,3,10887,0,1254,337
forest,65827,1266,251,0,13105,0,1509,765,899,251,259,0,360,0,0,0,6,10830,0,1265,2
forest,64869,1271,188,0,14387,0,1168,906,1179,249,251,0,81,0,0,0,5,11046,0,908,0
forest,65620,509,0,0,14587,0,673,840,1052,254,313,0,0,0,0,0,7,11536,0,1210,0
forest,64758,1308,0,0,14023,0,1803,1136,1371,251,641,0,0,0,0,0,7,10649,0,754,0
forest,63416,1215,0,0,14537,1,899,1082,763,248,373,0,0,0,0,0,6,12667,0,1277,0
forest,63433,1205,0,0,14467,0,993,911,1085,249,309,0,0,0,0,0,2,12608,0,1269,0
taiga,62703,1186,0,0,14738,0,1283,945,1051,249,746,0,0,0,0,0,3,12356,0,1284,0
taiga,61963,1135,0,0,15080,0,1642,1052,1382,248,450,0,0,0,0,0,4,12625,0,899,0
taiga,61959,1360,0,0,14428,2,840,1078,809,247,351,0,0,0,0,0,0,13597,0,1682,177
taiga,62561,1244,0,217,14535,0,1225,813,1064,249,240,0,0,178,0,0,27,12770,0,1124,278
taiga,63683,1603,0,419,14067,0,1479,1354,924,247,471,0,0,240,0,0,29,11050,0,1009,61
taiga,65480,557,0,159,14333,0,1000,866,901,157,727,0,0,111,256,0,54,10620,0,1566,4
beach,74270,502,0,67,9936,0,1103,298,659,23,525,0,46,47,956,0,20,6916,0,400,695
beach,75645,1260,0,569,7278,0,286,245,194,0,594,0,339,49,515,4,16,5686,2,1323,2677
cold_ocean,74260,479,95,603,9375,0,366,165,184,0,555,27,464,88,0,20,20,5754,10,706,4020
cold_ocean,68505,657,33,384,12617,0,415,124,269,0,512,213,94,148,1,24,7,7731,10,1253,4207
cold_ocean,68042,1059,69,836,14037,0,765,134,409,0,346,307,2,0,0,29,0,6821,14,991,3341
cold_ocean,66658,1187,191,1108,13188,0,816,171,171,0,266,282,185,0,0,13,0,7628,18,910,4323
ocean,65979,856,257,664,13949,0,1120,460,570,0,653,169,1,0,0,0,0,7387,0,1063,4039
ocean,65795,1199,798,670,14626,0,842,343,697,0,466,107,0,9,0,20,2,7043,26,528,3781
ocean,66164,1119,598,922,13012,0,134,30,1310,0,608,0,9,0,0,35,0,7594,26,1617,3859
ocean,65875,817,165,741,13621,0,1084,113,1012,0,548,41,0,0,13,31,0,7642,36,1653,3792
ocean,65888,756,69,1025,14564,0,152,168,495,0,482,194,0,11,0,32,0,8337,20,921,3982
ocean,65865,1039,44,1122,14156,0,659,110,796,0,690,0,0,28,0,39,14,7076,28,955,4610
ocean,65792,1544,0,670,14506,0,183,205,1158,0,722,0,0,0,0,15,0,8226,18,893,3321
ocean,65792,905,0,651,13816,0,516,301,992,0,614,0,0,0,0,23,0,6534,20,1555,5462
ocean,65792,1049,0,670,14203,0,1021,162,568,0,495,0,0,0,27,5,0,7296,2,1074,4841
deep_ocean,65795,1257,0,1146,13974,0,866,313,944,0,790,49,0,0,0,10,0,6398,56,1123,4499
deep_ocean,65904,520,0,1472,13289,0,823,138,993,0,787,357,35,17,0,0,3,5390,2,1068,6441
deep_cold_ocean,66323,823,0,1137,13928,0,1009,128,896,0,458,198,0,0,0,3,0,3875,44,1255,7148
deep_cold_ocean,65907,578,0,491,14608,0,679,125,915,0,852,0,0,0,0,10,0,4658,88,1077,7265
deep_cold_ocean,66152,1156,0,901,13248,0,559,67,1145,0,601,0,0,102,0,5,45,4069,40,1626,7409
deep_cold_ocean,66351,874,0,836,13188,0,705,119,573,0,741,69,0,77,0,4,40,4670,46,1260,7594
deep_cold_ocean,65890,596,0,760,13397,0,590,176,304,0,501,229,0,33,2,10,3,5263,44,1097,8365
deep_cold_ocean,66841,928,0,923,12461,0,877,297,409,0,680,0,19,224,0,6,20,4597,56,1242,7648
deep_cold_ocean,66692,516,0,1211,12307,0,338,205,539,0,883,0,8,181,0,4,9,5519,52,926,7862
deep_cold_ocean,67849,250,0,858,11083,0,290,264,880,0,686,140,0,416,0,4,46,5448,34,1355,7507
deep_cold_ocean,66432,478,0,1022,12284,0,892,4,294,0,1088,283,0,177,0,7,5,5939,50,786,7351
deep_cold_ocean,66022,838,0,901,12349,0,649,197,705,0,505,0,0,153,0,6,6,5719,64,1060,8058
deep_cold_ocean,67382,285,19,735,10544,0,1044,105,1123,0,767,0,0,434,0,7,40,4336,28,676,9483
deep_cold_ocean,66196,873,44,653,11134,0,866,70,624,0,748,0,563,41,0,8,9,5287,68,1690,7960
deep_cold_ocean,65792,912,245,898,12885,0,246,21,488,0,708,0,0,0,0,6,0,4986,52,1379,8567
deep_cold_ocean,65809,1367,362,658,13720,0,602,168,802,0,415,0,0,0,0,3,0,4859,56,1091,7347
deep_cold_ocean,65937,1530,0,369,14238,0,732,194,473,0,422,0,332,0,0,2,0,4915,34,927,7132
deep_cold_ocean,65935,996,0,1228,13392,2,687,158,680,0,564,0,46,6,0,15,0,5088,78,1280,7113
deep_cold_ocean,67276,499,0,773,12443,0,545,131,523,0,848,0,0,194,0,8,17,5105,52,1253,7620
deep_cold_ocean,71796,556,0,572,7926,0,807,118,813,0,593,0,0,470,1,9,56,4416,80,232,8830
