,ID,Gender,Race,Age,Age_Group,Income,Credit_Score,Loan_Amount,Employment_Type,Education_Level,Citizenship_Status,Language_Proficiency,Disability_Status,Criminal_Record,Zip_Code_Group,Loan_Approved
218,1614,Male,Hispanic,33,25-60,37957.68,609,60316,Self-employed,High School,Citizen,Fluent,No,Yes,Working Class Urban,Denied
219,9708,Male,White,81,Over 60,64548.56,742,74355,Part-time,Graduate,Citizen,Limited,No,No,Rural,Approved
220,4943,Female,White,27,25-60,132299.37,691,284594,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
221,7393,Female,White,32,25-60,127012.77,723,115017,Self-employed,Some College,Citizen,Fluent,Yes,No,Urban Professional,Approved
222,7888,Female,White,68,Over 60,87405.61,748,378544,Self-employed,Bachelor's,Citizen,Fluent,No,No,Rural,Denied
223,5299,Male,White,73,Over 60,36908.2,723,76486,Gig,High School,Citizen,Fluent,No,No,Historically Redlined,Approved
224,1633,Female,Hispanic,27,25-60,94302.15,728,435252,Part-time,High School,Citizen,Fluent,Yes,No,Urban Professional,Approved
225,9502,Male,Hispanic,57,25-60,41368.58,662,435577,Part-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
226,3581,Female,White,68,Over 60,183081.14,773,257527,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
227,2824,Male,White,64,Over 60,38323.87,752,205710,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
228,7056,Female,White,25,25-60,79799.79,645,74031,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
229,8193,Female,Multiracial,32,25-60,47309.77,715,398670,Full-time,Some College,Citizen,Fluent,Yes,No,Working Class Urban,Approved
230,4016,Female,Hispanic,38,25-60,35566.07,673,141088,Gig,Some College,Citizen,Fluent,No,No,Historically Redlined,Denied
231,4082,Female,White,51,25-60,334194.9,727,378793,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
232,672,Female,White,55,25-60,137576.36,732,213685,Full-time,Bachelor's,Citizen,Limited,No,No,High-income Suburban,Approved
233,8209,Male,White,56,25-60,141148.49,749,412263,Full-time,Bachelor's,Citizen,Limited,No,No,Urban Professional,Approved
234,9979,Male,Asian,27,25-60,102127.96,728,197567,Gig,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
235,6049,Male,Asian,62,Over 60,99357.66,797,288248,Full-time,Graduate,Citizen,Fluent,No,No,Historically Redlined,Approved
236,4267,Male,White,39,25-60,22464.45,559,129279,Full-time,High School,Citizen,Fluent,No,Yes,Historically Redlined,Denied
237,9726,Male,White,49,25-60,114629.31,759,167565,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
238,3022,Non-binary,White,43,25-60,170251.52,745,228422,Part-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
239,2801,Female,White,37,25-60,126603.83,697,391662,Self-employed,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
240,495,Female,Black,33,25-60,157276.64,728,59253,Part-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
241,3474,Female,Hispanic,73,Over 60,24792.41,600,92331,Full-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Denied
242,338,Non-binary,Black,69,Over 60,101010.72,785,444800,Full-time,Graduate,Citizen,Fluent,No,No,Rural,Approved
243,7654,Female,Hispanic,46,25-60,60744.01,641,152005,Full-time,High School,Citizen,Limited,No,No,High-income Suburban,Denied
244,7488,Male,White,34,25-60,112262.79,749,279005,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
245,7315,Female,Black,69,Over 60,88991.42,763,100098,Full-time,High School,Visa Holder,Fluent,No,No,High-income Suburban,Approved
246,2997,Male,Asian,33,25-60,81156.06,693,192063,Full-time,High School,Citizen,Limited,No,No,High-income Suburban,Denied
247,8397,Female,White,58,25-60,91819.7,748,169851,Self-employed,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
248,7007,Male,White,33,25-60,194102.68,697,175121,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
249,6652,Male,Black,72,Over 60,101875.66,762,426360,Self-employed,High School,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
250,1009,Male,Hispanic,82,Over 60,74063.99,702,376713,Part-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
251,3880,Male,Asian,41,25-60,65482.1,651,236553,Part-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
252,9728,Male,Hispanic,42,25-60,48100.13,641,443962,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
253,3480,Male,White,22,Under 25,24722.71,455,429691,Full-time,High School,Citizen,Fluent,No,Yes,Rural,Denied
254,8252,Male,Asian,31,25-60,173711.14,751,143613,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
255,4289,Male,White,82,Over 60,122375.95,795,205894,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
256,6114,Male,White,65,Over 60,78597.28,710,165866,Full-time,Some College,Citizen,Limited,No,No,Urban Professional,Approved
257,1861,Female,White,18,Under 25,32911.28,555,180352,Full-time,High School,Citizen,Limited,No,No,Working Class Urban,Denied
258,7661,Female,Hispanic,66,Over 60,70043.27,759,224701,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
259,7530,Male,Hispanic,53,25-60,100538.04,721,108827,Full-time,Some College,Permanent Resident,Fluent,No,No,Urban Professional,Approved
260,4432,Male,White,69,Over 60,292515.9,741,312801,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
261,7136,Male,White,69,Over 60,230012.58,759,350321,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
262,93,Male,Black,28,25-60,104869.64,662,152104,Full-time,Bachelor's,Citizen,Fluent,No,Yes,Urban Professional,Denied
263,7752,Female,Asian,67,Over 60,101077.59,788,407785,Full-time,Bachelor's,Citizen,Fluent,Yes,No,Working Class Urban,Approved
264,9276,Male,White,60,25-60,34685.0,554,82459,Full-time,High School,Citizen,Limited,No,No,Working Class Urban,Denied
265,4169,Male,White,44,25-60,152579.58,723,327755,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
266,2646,Male,White,59,25-60,187851.25,705,315611,Full-time,Bachelor's,Citizen,Fluent,No,No,Urban Professional,Approved
267,9736,Male,White,44,25-60,266003.56,753,198473,Part-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
268,7371,Female,Black,78,Over 60,77328.92,731,356494,Unemployed,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
269,4159,Male,White,52,25-60,45777.52,686,195251,Part-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
270,7935,Male,White,61,Over 60,114889.19,780,168521,Part-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
271,7872,Female,White,40,25-60,133191.16,685,65935,Self-employed,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
272,7272,Male,Black,41,25-60,51196.06,687,233613,Full-time,High School,Citizen,Fluent,No,No,Working Class Urban,Denied
273,6229,Male,White,39,25-60,344538.71,685,390699,Self-employed,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
274,8903,Male,White,76,Over 60,206788.03,812,313298,Part-time,Bachelor's,Permanent Resident,Fluent,No,No,Urban Professional,Approved
275,4591,Male,White,40,25-60,96295.44,715,268746,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
276,8285,Female,Hispanic,75,Over 60,105554.95,720,145951,Full-time,High School,Visa Holder,Fluent,No,No,Urban Professional,Approved
277,7023,Female,Hispanic,22,Under 25,52520.93,602,343525,Full-time,High School,Citizen,Fluent,Yes,No,Rural,Approved
278,4007,Female,Black,44,25-60,90382.56,729,385108,Unemployed,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Approved
279,8309,Male,Asian,39,25-60,117427.62,674,401624,Full-time,Bachelor's,Permanent Resident,Fluent,No,Yes,Urban Professional,Denied
280,610,Female,Hispanic,53,25-60,33702.78,655,188839,Full-time,High School,Citizen,Fluent,Yes,No,Rural,Denied
281,8646,Male,White,29,25-60,29977.02,588,363146,Full-time,High School,Citizen,Limited,No,No,Working Class Urban,Denied
282,4631,Female,Asian,79,Over 60,230377.06,787,365887,Part-time,Graduate,Citizen,Fluent,No,No,Urban Professional,Approved
283,5713,Female,Black,36,25-60,38962.7,603,211895,Part-time,High School,Citizen,Fluent,No,No,Rural,Denied
284,4758,Female,Hispanic,78,Over 60,121881.0,739,291367,Self-employed,High School,Citizen,Fluent,No,No,Urban Professional,Approved
285,4382,Male,White,39,25-60,49864.28,678,282265,Full-time,Graduate,Citizen,Limited,No,No,Historically Redlined,Denied
286,3428,Male,Native American,74,Over 60,38777.45,716,360256,Full-time,Some College,Citizen,Fluent,No,No,Rural,Approved
287,4567,Male,White,25,25-60,105793.2,675,330878,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
288,9408,Female,White,52,25-60,105457.05,691,231873,Full-time,Bachelor's,Citizen,Fluent,Yes,No,Working Class Urban,Approved
289,8084,Female,White,30,25-60,37596.88,694,343356,Full-time,Some College,Citizen,Limited,No,No,Historically Redlined,Denied
290,146,Female,Black,76,Over 60,152298.38,801,206738,Gig,Graduate,Citizen,Limited,Yes,No,Urban Professional,Approved
291,3293,Male,White,66,Over 60,99974.75,827,79112,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
292,8350,Male,White,26,25-60,67325.54,698,189291,Gig,High School,Permanent Resident,Limited,No,No,Urban Professional,Approved
293,3203,Female,Asian,21,Under 25,135631.91,596,244428,Full-time,Bachelor's,Citizen,Limited,No,No,High-income Suburban,Approved
294,4770,Female,White,34,25-60,59161.86,678,105106,Full-time,Graduate,Citizen,Fluent,No,Yes,Working Class Urban,Denied
295,3667,Female,White,38,25-60,269176.39,694,110093,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
296,5728,Female,White,42,25-60,114957.33,690,392808,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
297,2208,Male,Multiracial,46,25-60,75507.72,650,196791,Full-time,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
298,1530,Female,White,60,25-60,41167.86,715,245740,Full-time,Some College,Citizen,Limited,No,No,Working Class Urban,Approved
299,5387,Female,Hispanic,81,Over 60,76152.65,716,256666,Full-time,High School,Visa Holder,Fluent,No,No,Urban Professional,Approved
300,7082,Male,White,34,25-60,166513.75,763,372033,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
301,3219,Female,White,47,25-60,70979.58,616,445778,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
302,2396,Female,White,25,25-60,149222.65,712,297719,Unemployed,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
303,368,Female,Hispanic,82,Over 60,33229.45,656,280607,Gig,High School,Citizen,Limited,Yes,No,Working Class Urban,Denied
304,4798,Female,White,44,25-60,80850.2,710,157119,Gig,High School,Citizen,Limited,No,No,High-income Suburban,Approved
305,8349,Male,Black,39,25-60,50192.41,648,68431,Full-time,Bachelor's,Citizen,Fluent,No,No,Rural,Approved
306,1311,Female,Black,67,Over 60,92367.63,712,261771,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
307,3700,Male,White,64,Over 60,72976.66,724,304190,Full-time,High School,Citizen,Fluent,Yes,No,Urban Professional,Approved
308,4487,Male,White,65,Over 60,39280.01,688,178402,Full-time,Some College,Citizen,Fluent,No,No,Historically Redlined,Denied
309,7389,Male,White,35,25-60,91588.41,759,170946,Gig,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
310,3706,Male,Asian,62,Over 60,211169.73,774,141039,Full-time,Graduate,Citizen,Limited,No,No,Urban Professional,Approved
311,1225,Female,White,52,25-60,108841.39,673,303166,Full-time,Graduate,Citizen,Fluent,No,No,Historically Redlined,Approved
312,8681,Female,White,65,Over 60,266597.57,738,351852,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
313,8164,Female,Hispanic,51,25-60,111185.95,742,102156,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
314,4603,Female,Black,72,Over 60,56047.97,720,319971,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
315,3045,Female,Native American,28,25-60,46570.81,650,266957,Full-time,Some College,Citizen,Fluent,No,No,Rural,Denied
316,388,Male,White,47,25-60,265627.38,686,137671,Full-time,Graduate,Citizen,Fluent,Yes,No,Urban Professional,Approved
317,4738,Female,White,43,25-60,92400.29,689,449814,Gig,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Approved
318,9843,Female,White,20,Under 25,38981.63,600,142414,Full-time,Bachelor's,Citizen,Fluent,No,No,Historically Redlined,Approved
319,104,Male,Native American,58,25-60,134110.53,729,188119,Full-time,Bachelor's,Permanent Resident,Fluent,No,No,High-income Suburban,Approved
320,5922,Female,Hispanic,56,25-60,51007.01,693,294346,Full-time,High School,Permanent Resident,Fluent,Yes,No,Working Class Urban,Approved
321,3621,Male,Hispanic,30,25-60,37803.8,664,88560,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
322,7440,Male,White,48,25-60,124026.75,698,211386,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
323,2085,Female,White,67,Over 60,151288.09,739,419438,Full-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
324,9982,Male,White,45,25-60,39029.21,713,77394,Full-time,High School,Citizen,Fluent,No,No,Rural,Approved
325,5834,Female,White,32,25-60,45218.64,679,190959,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
326,5596,Female,White,25,25-60,69989.98,669,59478,Full-time,Bachelor's,Citizen,Limited,No,No,Rural,Approved
327,4102,Non-binary,Hispanic,66,Over 60,46256.96,707,235232,Full-time,High School,Citizen,Fluent,No,No,Rural,Denied
328,3141,Female,Black,67,Over 60,95411.19,791,208351,Unemployed,High School,Citizen,Fluent,No,No,Urban Professional,Approved
329,4866,Male,Black,37,25-60,51794.9,648,276208,Gig,Some College,Citizen,Fluent,No,No,Historically Redlined,Denied
330,1832,Female,Black,59,25-60,95430.48,707,366925,Part-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
331,5885,Female,White,51,25-60,111264.37,724,103747,Full-time,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
332,683,Male,Asian,70,Over 60,50926.03,735,338381,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
333,3599,Male,Hispanic,66,Over 60,102997.3,778,72054,Part-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
334,8987,Male,White,19,Under 25,68941.92,644,412429,Unemployed,Bachelor's,Citizen,Fluent,No,No,Working Class Urban,Denied
335,724,Female,White,67,Over 60,34664.85,638,215674,Full-time,High School,Permanent Resident,Fluent,No,No,Historically Redlined,Denied
336,985,Female,Hispanic,48,25-60,87938.23,764,258670,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
337,8738,Female,White,58,25-60,31572.88,622,61317,Self-employed,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
338,5940,Male,White,82,Over 60,274533.4,784,106038,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
339,2401,Male,White,65,Over 60,50942.4,769,107372,Gig,Some College,Citizen,Fluent,No,No,Rural,Approved
340,4204,Male,Black,28,25-60,143503.89,597,137671,Full-time,Graduate,Citizen,Fluent,No,Yes,High-income Suburban,Denied
341,4053,Male,Hispanic,70,Over 60,92326.91,773,305214,Self-employed,Some College,Citizen,Limited,No,No,Urban Professional,Approved
342,9780,Male,White,74,Over 60,26858.07,635,184695,Full-time,Some College,Citizen,Limited,Yes,Yes,Historically Redlined,Denied
343,6489,Female,Black,78,Over 60,91135.2,783,149687,Full-time,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
344,7125,Male,White,47,25-60,142499.04,720,103259,Full-time,Graduate,Citizen,Limited,No,No,Urban Professional,Approved
345,8314,Female,Black,53,25-60,23621.25,568,172286,Full-time,High School,Citizen,Limited,No,No,Rural,Denied
346,2848,Non-binary,White,59,25-60,144935.32,722,358728,Part-time,Some College,Citizen,Fluent,No,No,High-income Suburban,Approved
347,1731,Female,White,22,Under 25,53356.44,568,339291,Self-employed,Some College,Citizen,Fluent,No,No,Working Class Urban,Denied
348,6603,Male,Asian,79,Over 60,144731.2,766,138389,Self-employed,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
349,4189,Female,White,47,25-60,99926.11,755,256012,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
350,230,Male,White,23,Under 25,57310.89,588,249432,Full-time,Some College,Citizen,Limited,No,No,Urban Professional,Approved
351,9524,Male,White,22,Under 25,181100.15,708,166670,Full-time,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Approved
352,8847,Non-binary,Hispanic,74,Over 60,30490.38,633,444159,Self-employed,High School,Citizen,Fluent,Yes,No,Working Class Urban,Denied
353,3511,Female,White,30,25-60,104392.32,636,326617,Self-employed,Graduate,Citizen,Fluent,No,No,Working Class Urban,Approved
354,3609,Male,White,35,25-60,140797.05,664,73987,Gig,Bachelor's,Citizen,Fluent,No,No,High-income Suburban,Denied
355,265,Female,Hispanic,33,25-60,36768.2,676,166288,Part-time,High School,Citizen,Fluent,No,No,Working Class Urban,Approved
356,613,Male,White,74,Over 60,66870.21,721,261270,Full-time,Some College,Citizen,Fluent,No,No,Working Class Urban,Approved
357,6288,Male,White,73,Over 60,40607.61,722,439692,Full-time,Some College,Citizen,Limited,No,No,Historically Redlined,Approved
358,8618,Female,White,82,Over 60,125882.75,767,305952,Gig,High School,Citizen,Fluent,No,No,High-income Suburban,Approved
359,1670,Male,Black,68,Over 60,107216.18,776,445667,Full-time,Some College,Citizen,Fluent,No,No,Urban Professional,Approved
360,8418,Non-binary,White,80,Over 60,45277.79,718,228548,Gig,Some College,Permanent Resident,Fluent,No,No,Historically Redlined,Approved
361,1987,Male,Black,43,25-60,32549.31,645,357347,Full-time,High School,Citizen,Fluent,No,No,Historically Redlined,Denied
362,249,Male,White,66,Over 60,80884.7,809,102973,Full-time,High School,Citizen,Fluent,No,No,Urban Professional,Approved
363,6416,Male,Black,34,25-60,230612.45,770,203055,Full-time,Graduate,Citizen,Fluent,No,No,High-income Suburban,Approved
364,1144,Male,White,41,25-60,98544.99,672,330908,Full-time,Some College,Citizen,Fluent,Yes,No,High-income Suburban,Approved
365,1408,Female,Asian,82,Over 60,190001.33,776,354071,Full-time,Graduate,Citizen,Limited,No,No,High-income Suburban,Approved
